7
0 0 0
0 1 10.816653826391969
0 2 7.280109889280518
0 3 3.605551275463989
0 4 9.219544457292887
0 5 5.830951894845301
0 6 4.0
1 0 10.816653826391969
1 1 0
1 2 8.246211251235321
1 3 11.40175425099138
1 4 4.0
1 5 6.082762530298219
1 6 7.810249675906654
2 0 7.280109889280518
2 1 8.246211251235321
2 2 0
2 3 5.0990195135927845
2 4 4.47213595499958
2 5 8.06225774829855
2 6 3.605551275463989
3 0 3.605551275463989
3 1 11.40175425099138
3 2 5.0990195135927845
3 3 0
3 4 8.602325267042627
3 5 8.06225774829855
3 6 3.605551275463989
4 0 9.219544457292887
4 1 4.0
4 2 4.47213595499958
4 3 8.602325267042627
4 4 0
4 5 6.708203932499369
4 6 5.385164807134504
5 0 5.830951894845301
5 1 6.082762530298219
5 2 8.06225774829855
5 3 8.06225774829855
5 4 6.708203932499369
5 5 0
5 6 5.0990195135927845
6 0 4.0
6 1 7.810249675906654
6 2 3.605551275463989
6 3 3.605551275463989
6 4 5.385164807134504
6 5 5.0990195135927845
6 6 0
