6
0 0 0
0 1 10.63014581273465
0 2 9.0
0 3 8.06225774829855
0 4 8.06225774829855
0 5 11.180339887498949
1 0 10.63014581273465
1 1 0
1 2 7.0710678118654755
1 3 4.0
1 4 7.0710678118654755
1 5 4.242640687119285
2 0 9.0
2 1 7.0710678118654755
2 2 0
2 3 8.602325267042627
2 4 11.313708498984761
2 5 10.770329614269007
3 0 8.06225774829855
3 1 4.0
3 2 8.602325267042627
3 3 0
3 4 3.1622776601683795
3 5 3.1622776601683795
4 0 8.06225774829855
4 1 7.0710678118654755
4 2 11.313708498984761
4 3 3.1622776601683795
4 4 0
4 5 4.47213595499958
5 0 11.180339887498949
5 1 4.242640687119285
5 2 10.770329614269007
5 3 3.1622776601683795
5 4 4.47213595499958
5 5 0
