10
0 0 0
0 1 11.180339887498949
0 2 7.615773105863909
0 3 1.0
0 4 5.830951894845301
0 5 5.385164807134504
0 6 7.0710678118654755
0 7 7.810249675906654
0 8 5.656854249492381
0 9 10.295630140987
1 0 11.180339887498949
1 1 0
1 2 3.605551275463989
1 3 10.770329614269007
1 4 5.385164807134504
1 5 8.0
1 6 5.0
1 7 10.770329614269007
1 8 10.816653826391969
1 9 1.0
2 0 7.615773105863909
2 1 3.605551275463989
2 2 0
2 3 7.280109889280518
2 4 2.0
2 5 5.385164807134504
2 6 2.0
2 7 8.06225774829855
2 8 7.615773105863909
2 9 2.8284271247461903
3 0 1.0
3 1 10.770329614269007
3 2 7.280109889280518
3 3 0
3 4 5.385164807134504
3 5 4.47213595499958
3 6 7.0
3 7 8.48528137423857
3 8 6.4031242374328485
3 9 9.848857801796104
4 0 5.830951894845301
4 1 5.385164807134504
4 2 2.0
4 3 5.385164807134504
4 4 0
4 5 3.605551275463989
4 6 2.8284271247461903
4 7 8.06225774829855
4 8 7.0710678118654755
4 9 4.47213595499958
5 0 5.385164807134504
5 1 8.0
5 2 5.385164807134504
5 3 4.47213595499958
5 4 3.605551275463989
5 5 0
5 6 6.4031242374328485
5 7 10.770329614269007
5 8 9.219544457292887
5 9 7.0
6 0 7.0710678118654755
6 1 5.0
6 2 2.0
6 3 7.0
6 4 2.8284271247461903
6 5 6.4031242374328485
6 6 0
6 7 6.082762530298219
6 8 5.830951894845301
6 9 4.47213595499958
7 0 7.810249675906654
7 1 10.770329614269007
7 2 8.06225774829855
7 3 8.48528137423857
7 4 8.06225774829855
7 5 10.770329614269007
7 6 6.082762530298219
7 7 0
7 8 2.23606797749979
7 9 10.44030650891055
8 0 5.656854249492381
8 1 10.816653826391969
8 2 7.615773105863909
8 3 6.4031242374328485
8 4 7.0710678118654755
8 5 9.219544457292887
8 6 5.830951894845301
8 7 2.23606797749979
8 8 0
8 9 10.295630140987
9 0 10.295630140987
9 1 1.0
9 2 2.8284271247461903
9 3 9.848857801796104
9 4 4.47213595499958
9 5 7.0
9 6 4.47213595499958
9 7 10.44030650891055
9 8 10.295630140987
9 9 0
